customer_id,full_name,country,segment,email,phone
C0686,Andrea Perez,Peru,Premium,andrea.perez686@email.com,+15743263039
C0687,Fernando Torres,Argentina,Standard,fernando.torres687@email.com,+15086403553
C0688,Diego Mendez,Chile,Premium,diego.mendez688@email.com,+13968527017
C0689,Juan Morales,Peru,Premium,juan.morales689@email.com,+13212983381
C0690,Isabel Sanchez,Peru,Basic,isabel.sanchez690@email.com,+13362934497
C0691,Diego Vargas,Colombia,VIP,diego.vargas691@email.com,+15662776896
C0692,Luis Ramirez,Costa Rica,Premium,luis.ramirez692@email.com,+16149828246
C0693,Fernando Reyes,Argentina,VIP,fernando.reyes693@email.com,+16897152732
C0694,Diego Martinez,Ecuador,Premium,diego.martinez694@email.com,+15766656749
C0695,Juan Diaz,Colombia,Premium,juan.diaz695@email.com,+16923645875
C0696,Maria Ruiz,Chile,VIP,maria.ruiz696@email.com,+13705024972
C0697,Andres Cruz,Mexico,Standard,andres.cruz697@email.com,+11166918362
C0698,Isabel Vargas,Ecuador,Basic,isabel.vargas698@email.com,+18694611952
C0699,Andres Morales,Argentina,VIP,andres.morales699@email.com,+10270116864
C0700,Isabel Rodriguez,Guatemala,Standard,isabel.rodriguez700@email.com,+12237281793
C0701,Sofia Morales,Peru,Premium,sofia.morales701@email.com,+13467912141
C0702,Miguel Garcia,Colombia,Basic,miguel.garcia702@email.com,+15093771004
C0703,Carlos Castro,Colombia,Premium,carlos.castro703@email.com,+13806984775
C0704,Andrea Diaz,Guatemala,Basic,andrea.diaz704@email.com,+15535669055
C0705,Ana Martinez,Costa Rica,VIP,ana.martinez705@email.com,+12091843579
C0706,Daniela Flores,Chile,VIP,daniela.flores706@email.com,+10505057397
C0707,Miguel Ortega,Guatemala,Premium,miguel.ortega707@email.com,+16716493289
C0708,Jorge Lopez,Panama,Standard,jorge.lopez708@email.com,+11487271783
C0709,Valentina Morales,Colombia,Standard,valentina.morales709@email.com,+11602564347
C0710,Ana Hernandez,Colombia,VIP,ana.hernandez710@email.com,+15399156686
C0711,Valentina Cruz,Colombia,Basic,valentina.cruz711@email.com,+14111593195
C0712,Luis Torres,Dominican Republic,VIP,luis.torres712@email.com,+10409836655
C0713,Luis Flores,Colombia,Standard,luis.flores713@email.com,+16087524377
C0714,Luis Ortega,Peru,Basic,luis.ortega714@email.com,+10954814973
C0715,Daniela Reyes,Mexico,VIP,daniela.reyes715@email.com,+15233027642
C0716,Carlos Mendez,Guatemala,VIP,carlos.mendez716@email.com,+16756618443
C0717,Natalia Ruiz,Peru,Premium,natalia.ruiz717@email.com,+15904729277
C0718,Camila Hernandez,Chile,Standard,camila.hernandez718@email.com,+13059126620
C0719,Ana Gomez,Peru,VIP,ana.gomez719@email.com,+10185962630
C0720,Ana Cruz,Panama,VIP,ana.cruz720@email.com,+14926176475
C0721,Carlos Garcia,Colombia,Premium,carlos.garcia721@email.com,+11783099974
C0722,Ana Castro,Costa Rica,Standard,ana.castro722@email.com,+17649215182
C0723,Miguel Martinez,Ecuador,VIP,miguel.martinez723@email.com,+18871898131
C0724,Sofia Ortega,Mexico,Standard,sofia.ortega724@email.com,+18751029321
C0725,Natalia Vargas,Colombia,Premium,natalia.vargas725@email.com,+11845826034
C0726,Maria Flores,Ecuador,Basic,maria.flores726@email.com,+17297585988
C0727,Diego Garcia,Chile,Premium,diego.garcia727@email.com,+10324329839
C0728,Patricia Vargas,Dominican Republic,Standard,patricia.vargas728@email.com,+16184462671
C0729,Andres Diaz,Ecuador,Standard,andres.diaz729@email.com,+13143598926
C0730,Luis Torres,Costa Rica,VIP,luis.torres730@email.com,+10931418186
C0731,Juan Torres,Guatemala,Premium,juan.torres731@email.com,+15423401636
C0732,Ana Garcia,Ecuador,Standard,ana.garcia732@email.com,+14971859484
C0733,Andrea Garcia,Peru,Premium,andrea.garcia733@email.com,+15625889679
C0734,Luis Vargas,Ecuador,Premium,luis.vargas734@email.com,+12226940539
C0735,Isabel Sanchez,Panama,Standard,isabel.sanchez735@email.com,+15784468341
C0736,Camila Diaz,Colombia,Basic,camila.diaz736@email.com,+11131290148
C0737,Daniela Martinez,Ecuador,VIP,daniela.martinez737@email.com,+12778816093
C0738,Carlos Diaz,Chile,Basic,carlos.diaz738@email.com,+18909728321
C0739,Patricia Hernandez,Mexico,Basic,patricia.hernandez739@email.com,+16762515381
C0740,Camila Reyes,Argentina,VIP,camila.reyes740@email.com,+14309634807
C0741,Andrea Ramirez,Guatemala,Premium,andrea.ramirez741@email.com,+10975451052
C0742,Miguel Gomez,Colombia,Premium,miguel.gomez742@email.com,+16731882617
C0743,Carlos Hernandez,Chile,Basic,carlos.hernandez743@email.com,+17654562841
C0744,Fernando Sanchez,Peru,Standard,fernando.sanchez744@email.com,+15605313402
C0745,Miguel Diaz,Mexico,Basic,miguel.diaz745@email.com,+12374167872
C0746,Roberto Ruiz,Peru,VIP,roberto.ruiz746@email.com,+11102258030
C0747,Roberto Diaz,Costa Rica,Premium,roberto.diaz747@email.com,+17447163928
C0748,Sofia Cruz,Colombia,Basic,sofia.cruz748@email.com,+14363718923
C0749,Pablo Hernandez,Colombia,Standard,pablo.hernandez749@email.com,+12604326093
C0750,Juan Lopez,Costa Rica,VIP,juan.lopez750@email.com,+18433567086
C0751,Maria Reyes,Argentina,Premium,maria.reyes751@email.com,+15456350200
C0752,Maria Torres,Argentina,Standard,maria.torres752@email.com,+17491624755
C0753,Camila Garcia,Mexico,Premium,camila.garcia753@email.com,+18255598953
C0754,Andres Morales,Colombia,VIP,andres.morales754@email.com,+11291093371
C0755,Juan Mendez,Argentina,Basic,juan.mendez755@email.com,+17382023684
C0756,Natalia Gomez,Panama,Basic,natalia.gomez756@email.com,+11617688029
C0757,Andres Hernandez,Mexico,Basic,andres.hernandez757@email.com,+19036788127
C0758,Jorge Ruiz,Costa Rica,VIP,jorge.ruiz758@email.com,+19432029390
C0759,Jorge Sanchez,Argentina,Basic,jorge.sanchez759@email.com,+13448123083
C0760,Camila Lopez,Argentina,Standard,camila.lopez760@email.com,+12403381059
C0761,Patricia Torres,Ecuador,Premium,patricia.torres761@email.com,+14269450053
C0762,Andres Rodriguez,Mexico,Basic,andres.rodriguez762@email.com,+18916498373
C0763,Roberto Vargas,Dominican Republic,Standard,roberto.vargas763@email.com,+16273652717
C0764,Sofia Sanchez,Peru,Standard,sofia.sanchez764@email.com,+13972404226
C0765,Andrea Morales,Peru,Premium,andrea.morales765@email.com,+11637618209
C0766,Ana Ruiz,Mexico,VIP,ana.ruiz766@email.com,+11002314290
C0767,Carlos Garcia,Colombia,Basic,carlos.garcia767@email.com,+13279724572
C0768,Valentina Lopez,Ecuador,Basic,valentina.lopez768@email.com,+11001841862
C0769,Carlos Cruz,Chile,Premium,carlos.cruz769@email.com,+16625436172
C0770,Ana Cruz,Argentina,Premium,ana.cruz770@email.com,+15195151092
C0771,Sofia Diaz,Dominican Republic,Basic,sofia.diaz771@email.com,+12624945147
C0772,Patricia Vargas,Mexico,Premium,patricia.vargas772@email.com,+12252677119
C0773,Isabel Vargas,Colombia,Standard,isabel.vargas773@email.com,+15226557676
C0774,Andrea Torres,Chile,Standard,andrea.torres774@email.com,+16687887883
C0775,Miguel Perez,Ecuador,VIP,miguel.perez775@email.com,+19313503058
C0776,Daniela Hernandez,Mexico,Premium,daniela.hernandez776@email.com,+15524728633
C0777,Valentina Lopez,Colombia,Standard,valentina.lopez777@email.com,+12606501917
C0778,Andrea Rodriguez,Peru,Premium,andrea.rodriguez778@email.com,+15213109622
C0779,Daniela Hernandez,Panama,Basic,daniela.hernandez779@email.com,+16570412009
C0780,Sofia Flores,Mexico,Standard,sofia.flores780@email.com,+16678498436
C0781,Sofia Vargas,Ecuador,Premium,sofia.vargas781@email.com,+16236903628
C0782,Andrea Perez,Panama,VIP,andrea.perez782@email.com,+15662056341
C0783,Ana Perez,Dominican Republic,Basic,ana.perez783@email.com,+15034281139
C0784,Carlos Reyes,Ecuador,Standard,carlos.reyes784@email.com,+13034199097
C0785,Maria Lopez,Colombia,Basic,maria.lopez785@email.com,+14054683565
C0786,Luis Garcia,Costa Rica,Basic,luis.garcia786@email.com,+18182096790
C0787,Camila Rodriguez,Panama,Standard,camila.rodriguez787@email.com,+11133228898
C0788,Roberto Sanchez,Guatemala,Standard,roberto.sanchez788@email.com,+14596063399
C0789,Juan Hernandez,Colombia,VIP,juan.hernandez789@email.com,+10248171752
C0790,Camila Rodriguez,Argentina,Premium,camila.rodriguez790@email.com,+19551127474
C0791,Fernando Hernandez,Dominican Republic,Premium,fernando.hernandez791@email.com,+17054669275
C0792,Jorge Ortega,Guatemala,Basic,jorge.ortega792@email.com,+11687409038
C0793,Carlos Hernandez,Argentina,Premium,carlos.hernandez793@email.com,+16296136715
C0794,Fernando Sanchez,Colombia,VIP,fernando.sanchez794@email.com,+11216636515
C0795,Roberto Ortega,Chile,VIP,roberto.ortega795@email.com,+17147082723
C0796,Roberto Castro,Dominican Republic,Premium,roberto.castro796@email.com,+16056730306
C0797,Andres Vargas,Colombia,Standard,andres.vargas797@email.com,+12146147683
C0798,Andres Rodriguez,Colombia,Premium,andres.rodriguez798@email.com,+16542356778
C0799,Sofia Diaz,Dominican Republic,Basic,sofia.diaz799@email.com,+16089319925
C0800,Roberto Martinez,Panama,Standard,roberto.martinez800@email.com,+12751648072
C0801,Fernando Castro,Mexico,Premium,fernando.castro801@email.com,+13368296353
C0802,Diego Castro,Guatemala,Premium,diego.castro802@email.com,+15044817766
C0803,Patricia Gomez,Ecuador,VIP,patricia.gomez803@email.com,+15127652892
C0804,Natalia Diaz,Argentina,VIP,natalia.diaz804@email.com,+16491111096
C0805,Ana Ramirez,Panama,Premium,ana.ramirez805@email.com,+18904633786
C0806,Ana Morales,Colombia,VIP,ana.morales806@email.com,+15766053844
C0807,Andres Reyes,Chile,VIP,andres.reyes807@email.com,+10600025895
C0808,Roberto Rodriguez,Chile,VIP,roberto.rodriguez808@email.com,+18639609626
C0809,Sofia Ruiz,Ecuador,Basic,sofia.ruiz809@email.com,+12631281964
C0810,Natalia Rodriguez,Chile,Basic,natalia.rodriguez810@email.com,+11106092098
C0811,Juan Castro,Mexico,VIP,juan.castro811@email.com,+12752334383
C0812,Miguel Vargas,Argentina,Premium,miguel.vargas812@email.com,+11209117911
C0813,Luis Reyes,Peru,Basic,luis.reyes813@email.com,+11175361706
C0814,Juan Ramirez,Chile,Premium,juan.ramirez814@email.com,+16657224029
C0815,Andrea Lopez,Guatemala,Premium,andrea.lopez815@email.com,+15799802841
C0816,Diego Ortega,Ecuador,Premium,diego.ortega816@email.com,+10882351305
C0817,Luis Cruz,Peru,Premium,luis.cruz817@email.com,+14473158477
C0818,Isabel Flores,Chile,VIP,isabel.flores818@email.com,+14234619942
C0819,Diego Ramirez,Panama,VIP,diego.ramirez819@email.com,+16945919663
C0820,Pablo Gomez,Colombia,Basic,pablo.gomez820@email.com,+17208496498
C0821,Patricia Ruiz,Colombia,Premium,patricia.ruiz821@email.com,+12562531355
C0822,Luis Torres,Mexico,Premium,luis.torres822@email.com,+15053795381
C0823,Miguel Reyes,Ecuador,Standard,miguel.reyes823@email.com,+13184919665
C0824,Roberto Morales,Mexico,Standard,roberto.morales824@email.com,+17704611729
C0825,Roberto Castro,Chile,VIP,roberto.castro825@email.com,+19040907426
C0826,Maria Mendez,Guatemala,Premium,maria.mendez826@email.com,+10171644556
C0827,Juan Mendez,Panama,Basic,juan.mendez827@email.com,+19064771591
C0828,Carlos Cruz,Mexico,Premium,carlos.cruz828@email.com,+12156321358
C0829,Carlos Lopez,Mexico,Basic,carlos.lopez829@email.com,+11041459642
C0830,Luis Castro,Colombia,VIP,luis.castro830@email.com,+12529671883
C0831,Pablo Ramirez,Argentina,VIP,pablo.ramirez831@email.com,+15731441583
C0832,Diego Perez,Panama,Premium,diego.perez832@email.com,+10303763715
C0833,Diego Castro,Argentina,Basic,diego.castro833@email.com,+17281235679
C0834,Jorge Morales,Chile,VIP,jorge.morales834@email.com,+11462491271
C0835,Ana Cruz,Panama,Premium,ana.cruz835@email.com,+12407875418
C0836,Juan Gomez,Chile,VIP,juan.gomez836@email.com,+12686850745
C0837,Ana Lopez,Costa Rica,VIP,ana.lopez837@email.com,+13436294897
C0838,Jorge Diaz,Mexico,Premium,jorge.diaz838@email.com,+13131009431
C0839,Natalia Garcia,Chile,Basic,natalia.garcia839@email.com,+19666134732
C0840,Diego Gomez,Dominican Republic,Basic,diego.gomez840@email.com,+14012897432
C0841,Roberto Perez,Peru,Standard,roberto.perez841@email.com,+15720765024
C0842,Juan Rodriguez,Dominican Republic,Premium,juan.rodriguez842@email.com,+15790737100
C0843,Pablo Reyes,Ecuador,Standard,pablo.reyes843@email.com,+18221145775
C0844,Natalia Vargas,Argentina,VIP,natalia.vargas844@email.com,+15705458971
C0845,Andres Flores,Peru,Premium,andres.flores845@email.com,+16325703965
C0846,Diego Perez,Costa Rica,Standard,diego.perez846@email.com,+11487824556
C0847,Pablo Diaz,Argentina,Basic,pablo.diaz847@email.com,+13098591679
C0848,Patricia Reyes,Mexico,Premium,patricia.reyes848@email.com,+17272849824
C0849,Daniela Reyes,Argentina,Premium,daniela.reyes849@email.com,+10703491074
C0850,Carlos Diaz,Mexico,Basic,carlos.diaz850@email.com,+10425488214
C0851,Luis Morales,Dominican Republic,VIP,luis.morales851@email.com,+11430753666
C0852,Ana Vargas,Dominican Republic,Basic,ana.vargas852@email.com,+14296592342
C0853,Isabel Mendez,Argentina,Standard,isabel.mendez853@email.com,+14149782661
C0854,Luis Flores,Guatemala,VIP,luis.flores854@email.com,+18575676670
C0855,Natalia Martinez,Colombia,VIP,natalia.martinez855@email.com,+12943985298
C0856,Pablo Reyes,Costa Rica,Premium,pablo.reyes856@email.com,+12607870104
C0857,Ana Torres,Argentina,Premium,ana.torres857@email.com,+19750198038
C0858,Luis Mendez,Peru,VIP,luis.mendez858@email.com,+13244079311
C0859,Carlos Hernandez,Ecuador,Premium,carlos.hernandez859@email.com,+11331708760
C0860,Ana Reyes,Panama,VIP,ana.reyes860@email.com,+12384979162
C0861,Carlos Rodriguez,Chile,Standard,carlos.rodriguez861@email.com,+12883774419
C0862,Daniela Gomez,Costa Rica,Basic,daniela.gomez862@email.com,+16176620471
C0863,Pablo Ruiz,Dominican Republic,Premium,pablo.ruiz863@email.com,+14097052774
C0864,Carlos Rodriguez,Ecuador,Basic,carlos.rodriguez864@email.com,+18358681225
C0865,Pablo Torres,Peru,VIP,pablo.torres865@email.com,+14461767929
C0866,Jorge Flores,Peru,Basic,jorge.flores866@email.com,+15995996100
C0867,Sofia Cruz,Colombia,Premium,sofia.cruz867@email.com,+17753312661
C0868,Maria Ortega,Colombia,Basic,maria.ortega868@email.com,+10175902517
C0869,Miguel Hernandez,Chile,Standard,miguel.hernandez869@email.com,+14774332683
C0870,Juan Castro,Colombia,Premium,juan.castro870@email.com,+13020569815
C0871,Sofia Flores,Chile,VIP,sofia.flores871@email.com,+13978559821
C0872,Fernando Diaz,Colombia,VIP,fernando.diaz872@email.com,+19128411730
C0873,Andrea Mendez,Mexico,Basic,andrea.mendez873@email.com,+13446512418
C0874,Pablo Cruz,Costa Rica,Basic,pablo.cruz874@email.com,+19081974005
C0875,Isabel Vargas,Guatemala,Standard,isabel.vargas875@email.com,+10238503719
C0876,Andrea Lopez,Colombia,Basic,andrea.lopez876@email.com,+16991872401
C0877,Maria Ramirez,Guatemala,Standard,maria.ramirez877@email.com,+16743000389
C0878,Miguel Martinez,Mexico,VIP,miguel.martinez878@email.com,+16626682171
C0879,Andrea Gomez,Chile,Basic,andrea.gomez879@email.com,+15603319036
C0880,Natalia Castro,Mexico,Premium,natalia.castro880@email.com,+13010272405
C0881,Patricia Ortega,Argentina,Standard,patricia.ortega881@email.com,+12967111483
C0882,Daniela Gomez,Panama,Standard,daniela.gomez882@email.com,+14584384588
C0883,Ana Lopez,Costa Rica,Basic,ana.lopez883@email.com,+19741328348
C0884,Diego Garcia,Peru,Basic,diego.garcia884@email.com,+10377107044
C0885,Pablo Ruiz,Colombia,Basic,pablo.ruiz885@email.com,+10496706670
C0886,Valentina Morales,Peru,VIP,valentina.morales886@email.com,+16804085095
C0887,Andres Castro,Mexico,Standard,andres.castro887@email.com,+15966018648
C0888,Fernando Diaz,Peru,Basic,fernando.diaz888@email.com,+16732044138
C0889,Camila Torres,Mexico,VIP,camila.torres889@email.com,+19454490149
C0890,Roberto Vargas,Panama,Standard,roberto.vargas890@email.com,+17070705783
C0891,Isabel Lopez,Argentina,Premium,isabel.lopez891@email.com,+19851724447
C0892,Luis Cruz,Peru,Standard,luis.cruz892@email.com,+19031028795
C0893,Maria Mendez,Mexico,Standard,maria.mendez893@email.com,+14405809351
C0894,Juan Flores,Colombia,VIP,juan.flores894@email.com,+18133595616
C0895,Camila Hernandez,Guatemala,Premium,camila.hernandez895@email.com,+19556574902
C0896,Patricia Lopez,Peru,Basic,patricia.lopez896@email.com,+19019358895
C0897,Diego Ruiz,Peru,Premium,diego.ruiz897@email.com,+16113989868
C0898,Ana Flores,Dominican Republic,Premium,ana.flores898@email.com,+17887543943
C0899,Roberto Cruz,Chile,Basic,roberto.cruz899@email.com,+17513765158
C0900,Jorge Perez,Panama,Basic,jorge.perez900@email.com,+19376392836
C0901,Pablo Hernandez,Argentina,Basic,pablo.hernandez901@email.com,+15511668297
C0902,Diego Rodriguez,Mexico,VIP,diego.rodriguez902@email.com,+12164871206
C0903,Carlos Rodriguez,Peru,Premium,carlos.rodriguez903@email.com,+18866526834
C0904,Ana Torres,Dominican Republic,Basic,ana.torres904@email.com,+19910157676
C0905,Camila Ramirez,Peru,Standard,camila.ramirez905@email.com,+19812099576
C0906,Roberto Sanchez,Ecuador,Standard,roberto.sanchez906@email.com,+19413475098
C0907,Jorge Castro,Argentina,VIP,jorge.castro907@email.com,+15652203684
C0908,Pablo Ortega,Colombia,Basic,pablo.ortega908@email.com,+15421447732
C0909,Camila Vargas,Chile,Premium,camila.vargas909@email.com,+14213882090
C0910,Natalia Mendez,Mexico,Standard,natalia.mendez910@email.com,+17053496782
C0911,Fernando Reyes,Colombia,Premium,fernando.reyes911@email.com,+17674124151
C0912,Valentina Perez,Peru,Basic,valentina.perez912@email.com,+18547815061
C0913,Jorge Torres,Ecuador,Standard,jorge.torres913@email.com,+10032963347
C0914,Luis Ramirez,Panama,Standard,luis.ramirez914@email.com,+14231830617
C0915,Natalia Ortega,Peru,Standard,natalia.ortega915@email.com,+10649693578
C0916,Sofia Reyes,Argentina,Standard,sofia.reyes916@email.com,+17769587413
C0917,Ana Reyes,Panama,VIP,ana.reyes917@email.com,+15361275156
C0918,Luis Ramirez,Dominican Republic,VIP,luis.ramirez918@email.com,+16304483608
C0919,Roberto Vargas,Costa Rica,Basic,roberto.vargas919@email.com,+16766404735
C0920,Maria Reyes,Costa Rica,VIP,maria.reyes920@email.com,+13928319952
C0921,Andrea Mendez,Mexico,Premium,andrea.mendez921@email.com,+16155810835
C0922,Natalia Morales,Ecuador,Standard,natalia.morales922@email.com,+16342556383
C0923,Carlos Lopez,Ecuador,Premium,carlos.lopez923@email.com,+11867024403
C0924,Valentina Lopez,Colombia,Basic,valentina.lopez924@email.com,+16624111860
C0925,Carlos Mendez,Colombia,Standard,carlos.mendez925@email.com,+19639456804
C0926,Andres Sanchez,Colombia,Standard,andres.sanchez926@email.com,+14976461368
C0927,Andres Ramirez,Ecuador,Basic,andres.ramirez927@email.com,+18360765817
C0928,Valentina Castro,Costa Rica,Premium,valentina.castro928@email.com,+13757914521
C0929,Ana Mendez,Chile,Standard,ana.mendez929@email.com,+17931269789
C0930,Valentina Lopez,Argentina,VIP,valentina.lopez930@email.com,+16452059960
C0931,Andres Morales,Ecuador,VIP,andres.morales931@email.com,+17535778811
C0932,Isabel Perez,Peru,VIP,isabel.perez932@email.com,+10281237106
C0933,Daniela Rodriguez,Peru,VIP,daniela.rodriguez933@email.com,+18660416448
C0934,Roberto Ortega,Dominican Republic,Basic,roberto.ortega934@email.com,+12248395894
C0935,Daniela Sanchez,Guatemala,Standard,daniela.sanchez935@email.com,+12287056227
C0936,Juan Martinez,Chile,Basic,juan.martinez936@email.com,+13187510979
C0937,Sofia Perez,Ecuador,Basic,sofia.perez937@email.com,+13503446945
C0938,Andrea Ruiz,Ecuador,Basic,andrea.ruiz938@email.com,+18319213424
C0939,Pablo Garcia,Ecuador,Standard,pablo.garcia939@email.com,+19659994973
C0940,Sofia Martinez,Chile,Standard,sofia.martinez940@email.com,+11922270510
C0941,Luis Flores,Costa Rica,VIP,luis.flores941@email.com,+17548138666
C0942,Daniela Gomez,Ecuador,Basic,daniela.gomez942@email.com,+15819324268
C0943,Fernando Ramirez,Colombia,Basic,fernando.ramirez943@email.com,+18652057563
C0944,Andrea Mendez,Costa Rica,Standard,andrea.mendez944@email.com,+15203758309
C0945,Camila Torres,Guatemala,Premium,camila.torres945@email.com,+14809404760
C0946,Andres Vargas,Dominican Republic,Premium,andres.vargas946@email.com,+10797727810
C0947,Patricia Martinez,Peru,Standard,patricia.martinez947@email.com,+12161070518
C0948,Andres Morales,Guatemala,Premium,andres.morales948@email.com,+15295806601
C0949,Diego Flores,Argentina,Standard,diego.flores949@email.com,+11270493862
C0950,Carlos Reyes,Ecuador,Basic,carlos.reyes950@email.com,+15157919711
C0951,Juan Rodriguez,Peru,Premium,juan.rodriguez951@email.com,+15902035713
C0952,Camila Morales,Argentina,Standard,camila.morales952@email.com,+10642429563
C0953,Diego Vargas,Peru,Standard,diego.vargas953@email.com,+14474175955
C0954,Jorge Sanchez,Mexico,Standard,jorge.sanchez954@email.com,+19628936543
C0955,Roberto Flores,Colombia,Basic,roberto.flores955@email.com,+18343740182
C0956,Daniela Hernandez,Dominican Republic,VIP,daniela.hernandez956@email.com,+15596905150
C0957,Sofia Diaz,Guatemala,VIP,sofia.diaz957@email.com,+15125427820
C0958,Fernando Ortega,Dominican Republic,VIP,fernando.ortega958@email.com,+19667345957
C0959,Miguel Reyes,Chile,Premium,miguel.reyes959@email.com,+18166496902
C0960,Jorge Rodriguez,Dominican Republic,Basic,jorge.rodriguez960@email.com,+18392250142
C0961,Patricia Sanchez,Peru,VIP,patricia.sanchez961@email.com,+17023244123
C0962,Diego Diaz,Chile,Premium,diego.diaz962@email.com,+12850725178
C0963,Miguel Morales,Costa Rica,VIP,miguel.morales963@email.com,+17316252654
C0964,Isabel Ortega,Ecuador,VIP,isabel.ortega964@email.com,+11579039235
C0965,Patricia Torres,Dominican Republic,Premium,patricia.torres965@email.com,+19613273034
C0966,Isabel Perez,Costa Rica,Basic,isabel.perez966@email.com,+12624467046
C0967,Sofia Rodriguez,Ecuador,VIP,sofia.rodriguez967@email.com,+11715160252
C0968,Pablo Flores,Panama,VIP,pablo.flores968@email.com,+10766046419
C0969,Fernando Flores,Panama,Basic,fernando.flores969@email.com,+15851268612
C0970,Carlos Torres,Chile,Basic,carlos.torres970@email.com,+18976074017
C0971,Fernando Gomez,Dominican Republic,Premium,fernando.gomez971@email.com,+15465408424
C0972,Patricia Diaz,Panama,Premium,patricia.diaz972@email.com,+15409150863
C0973,Sofia Perez,Peru,Premium,sofia.perez973@email.com,+12764579389
C0974,Fernando Lopez,Guatemala,Premium,fernando.lopez974@email.com,+15029168154
C0975,Isabel Ruiz,Peru,Premium,isabel.ruiz975@email.com,+14161394498
C0976,Natalia Cruz,Guatemala,Premium,natalia.cruz976@email.com,+19736424809
C0977,Miguel Rodriguez,Argentina,Basic,miguel.rodriguez977@email.com,+10630624479
C0978,Roberto Garcia,Chile,Standard,roberto.garcia978@email.com,+10531949796
C0979,Andrea Torres,Panama,VIP,andrea.torres979@email.com,+18055557277
C0980,Diego Mendez,Costa Rica,Standard,diego.mendez980@email.com,+14609178513
C0981,Jorge Gomez,Argentina,Basic,jorge.gomez981@email.com,+15770299295
C0982,Pablo Diaz,Mexico,VIP,pablo.diaz982@email.com,+14873682691
C0983,Ana Ruiz,Chile,Standard,ana.ruiz983@email.com,+11942268653
C0984,Isabel Ortega,Guatemala,Basic,isabel.ortega984@email.com,+15158886367
C0985,Fernando Reyes,Peru,VIP,fernando.reyes985@email.com,+12640857216
C0986,Pablo Diaz,Costa Rica,VIP,pablo.diaz986@email.com,+13093299819
C0987,Pablo Diaz,Guatemala,Premium,pablo.diaz987@email.com,+19329715096
C0988,Natalia Flores,Peru,Standard,natalia.flores988@email.com,+17532735241
C0989,Carlos Morales,Panama,VIP,carlos.morales989@email.com,+13973278195
C0990,Sofia Cruz,Colombia,VIP,sofia.cruz990@email.com,+10068761648
C0991,Ana Ortega,Panama,Premium,ana.ortega991@email.com,+17046056876
C0992,Ana Garcia,Argentina,Standard,ana.garcia992@email.com,+19125652373
C0993,Andres Garcia,Colombia,Basic,andres.garcia993@email.com,+17734547574
C0994,Pablo Vargas,Peru,Premium,pablo.vargas994@email.com,+12840359544
C0995,Sofia Castro,Panama,Basic,sofia.castro995@email.com,+17422294643
C0996,Carlos Morales,Peru,Basic,carlos.morales996@email.com,+19045886792
C0997,Patricia Hernandez,Ecuador,Basic,patricia.hernandez997@email.com,+15672872760
C0998,Juan Torres,Argentina,Standard,juan.torres998@email.com,+13324913577
C0999,Pablo Martinez,Chile,Standard,pablo.martinez999@email.com,+15061581488
C1000,Natalia Perez,Panama,Premium,natalia.perez1000@email.com,+19833423372
